date,season,stage,round,is_playoff,home_team_raw,away_team_raw,home_goals,away_goals,home_ht_goals,away_ht_goals,source,home_team,away_team
2022-04-08,2021-22,Clausura,13,False,Mazatlán FC,Cruz Azul,1.0,1.0,1.0,0.0,footballcsv,Mazatlán FC,Cruz Azul
2022-04-09,2021-22,Clausura,13,False,Atlético San Luis,Club León,2.0,0.0,1.0,0.0,footballcsv,Atlético San Luis,León
2022-04-09,2021-22,Clausura,13,False,CF América,FC Juárez,3.0,0.0,2.0,0.0,footballcsv,América,FC Juárez
2022-04-09,2021-22,Clausura,13,False,CF Monterrey,Santos Laguna,1.0,0.0,0.0,0.0,footballcsv,Monterrey,Santos Laguna
2022-04-09,2021-22,Clausura,13,False,Deportivo Toluca,Deportivo Guadalajara,1.0,1.0,0.0,0.0,footballcsv,Toluca,Guadalajara
2022-04-10,2021-22,Clausura,13,False,Gallos Blancos,UANL Tigres,0.0,1.0,0.0,0.0,footballcsv,Querétaro,Tigres UANL
2022-04-11,2021-22,Clausura,13,False,CF Pachuca,Club Tijuana,0.0,0.0,0.0,0.0,footballcsv,Pachuca,Tijuana
2022-04-13,2021-22,Clausura,12,False,Deportivo Guadalajara,CF Monterrey,1.0,3.0,1.0,1.0,footballcsv,Guadalajara,Monterrey
2022-04-14,2021-22,Clausura,14,False,Atlas Guadalajara,Mazatlán FC,1.0,2.0,0.0,2.0,footballcsv,Atlas,Mazatlán FC
2022-04-15,2021-22,Clausura,14,False,FC Juárez,CF Pachuca,1.0,2.0,1.0,1.0,footballcsv,FC Juárez,Pachuca
2022-04-15,2021-22,Clausura,14,False,Club Tijuana,CF América,1.0,3.0,1.0,2.0,footballcsv,Tijuana,América
2022-04-15,2021-22,Clausura,14,False,Club Necaxa,Atlético San Luis,4.0,2.0,3.0,1.0,footballcsv,Necaxa,Atlético San Luis
2022-04-16,2021-22,Clausura,14,False,Santos Laguna,Gallos Blancos,1.0,1.0,0.0,0.0,footballcsv,Santos Laguna,Querétaro
2022-04-16,2021-22,Clausura,14,False,UANL Tigres,Deportivo Toluca,3.0,0.0,0.0,0.0,footballcsv,Tigres UANL,Toluca
2022-04-16,2021-22,Clausura,14,False,Cruz Azul,Deportivo Guadalajara,0.0,1.0,0.0,0.0,footballcsv,Cruz Azul,Guadalajara
2022-04-16,2021-22,Clausura,14,False,Club León,Puebla FC,0.0,1.0,0.0,1.0,footballcsv,León,Puebla
2022-04-17,2021-22,Clausura,14,False,Pumas UNAM,CF Monterrey,2.0,0.0,0.0,0.0,footballcsv,Pumas UNAM,Monterrey
2022-04-19,2021-22,Clausura,15,False,Deportivo Toluca,FC Juárez,0.0,1.0,0.0,0.0,footballcsv,Toluca,FC Juárez
2022-04-19,2021-22,Clausura,15,False,Deportivo Guadalajara,Club Tijuana,2.0,1.0,1.0,1.0,footballcsv,Guadalajara,Tijuana
2022-04-19,2021-22,Clausura,15,False,Mazatlán FC,Santos Laguna,1.0,0.0,1.0,0.0,footballcsv,Mazatlán FC,Santos Laguna
2022-04-19,2021-22,Clausura,15,False,CF Pachuca,Puebla FC,1.0,0.0,1.0,0.0,footballcsv,Pachuca,Puebla
2022-04-19,2021-22,Clausura,15,False,Club Necaxa,UANL Tigres,2.0,0.0,2.0,0.0,footballcsv,Necaxa,Tigres UANL
2022-04-20,2021-22,Clausura,15,False,CF América,Club León,2.0,0.0,1.0,0.0,footballcsv,América,León
2022-04-20,2021-22,Clausura,15,False,CF Monterrey,Atlas Guadalajara,0.0,0.0,0.0,0.0,footballcsv,Monterrey,Atlas
2022-04-20,2021-22,Clausura,15,False,Atlético San Luis,Pumas UNAM,2.0,0.0,1.0,0.0,footballcsv,Atlético San Luis,Pumas UNAM
2022-04-21,2021-22,Clausura,15,False,Gallos Blancos,Cruz Azul,0.0,1.0,0.0,0.0,footballcsv,Querétaro,Cruz Azul
2022-04-22,2021-22,Clausura,16,False,Puebla FC,Club Necaxa,0.0,1.0,0.0,0.0,footballcsv,Puebla,Necaxa
2022-04-22,2021-22,Clausura,16,False,FC Juárez,Mazatlán FC,0.0,2.0,0.0,1.0,footballcsv,FC Juárez,Mazatlán FC
2022-04-23,2021-22,Clausura,16,False,UANL Tigres,CF América,0.0,2.0,0.0,1.0,footballcsv,Tigres UANL,América
2022-04-23,2021-22,Clausura,16,False,Deportivo Guadalajara,Pumas UNAM,3.0,1.0,2.0,0.0,footballcsv,Guadalajara,Pumas UNAM
2022-04-23,2021-22,Clausura,16,False,CF Pachuca,CF Monterrey,3.0,0.0,1.0,0.0,footballcsv,Pachuca,Monterrey
2022-04-24,2021-22,Clausura,16,False,Santos Laguna,Club León,1.0,1.0,0.0,0.0,footballcsv,Santos Laguna,León
2022-04-24,2021-22,Clausura,16,False,Club Tijuana,Gallos Blancos,2.0,2.0,2.0,0.0,footballcsv,Tijuana,Querétaro
2022-04-24,2021-22,Clausura,16,False,Deportivo Toluca,Atlas Guadalajara,2.0,4.0,1.0,2.0,footballcsv,Toluca,Atlas
2022-04-24,2021-22,Clausura,16,False,Cruz Azul,Atlético San Luis,0.0,1.0,0.0,1.0,footballcsv,Cruz Azul,Atlético San Luis
2022-04-29,2021-22,Clausura,17,False,Mazatlán FC,Puebla FC,2.0,1.0,0.0,0.0,footballcsv,Mazatlán FC,Puebla
2022-04-29,2021-22,Clausura,17,False,Club Necaxa,Deportivo Guadalajara,0.0,1.0,0.0,0.0,footballcsv,Necaxa,Guadalajara
2022-04-30,2021-22,Clausura,17,False,Atlas Guadalajara,UANL Tigres,1.0,1.0,0.0,0.0,footballcsv,Atlas,Tigres UANL
2022-04-30,2021-22,Clausura,17,False,CF Monterrey,Club Tijuana,2.0,0.0,1.0,0.0,footballcsv,Monterrey,Tijuana
2022-04-30,2021-22,Clausura,17,False,CF América,Cruz Azul,0.0,0.0,0.0,0.0,footballcsv,América,Cruz Azul
2022-04-30,2021-22,Clausura,17,False,Gallos Blancos,FC Juárez,4.0,0.0,2.0,0.0,footballcsv,Querétaro,FC Juárez
2022-05-01,2021-22,Clausura,17,False,Club León,Deportivo Toluca,4.0,4.0,3.0,3.0,footballcsv,León,Toluca
2022-05-01,2021-22,Clausura,17,False,Pumas UNAM,CF Pachuca,2.0,0.0,0.0,0.0,footballcsv,Pumas UNAM,Pachuca
2022-05-01,2021-22,Clausura,17,False,Atlético San Luis,Santos Laguna,1.0,3.0,0.0,0.0,footballcsv,Atlético San Luis,Santos Laguna
2022-05-07,2021-22,Clausura - Liguilla,Reclassification,True,CF Monterrey,Atlético San Luis,2.0,2.0,1.0,0.0,footballcsv,Monterrey,Atlético San Luis
2022-05-07,2021-22,Clausura - Liguilla,Reclassification,True,Cruz Azul,Club Necaxa,1.0,1.0,0.0,0.0,footballcsv,Cruz Azul,Necaxa
2022-05-08,2021-22,Clausura - Liguilla,Reclassification,True,Deportivo Guadalajara,Pumas UNAM,4.0,1.0,1.0,1.0,footballcsv,Guadalajara,Pumas UNAM
2022-05-08,2021-22,Clausura - Liguilla,Reclassification,True,Puebla FC,Mazatlán FC,2.0,2.0,2.0,1.0,footballcsv,Puebla,Mazatlán FC
2022-05-10,2021-22,Clausura - Liguilla,Quarterfinals,True,Puebla FC,CF América,1.0,1.0,0.0,0.0,footballcsv,Puebla,América
2022-05-11,2021-22,Clausura - Liguilla,Quarterfinals,True,Atlético San Luis,CF Pachuca,2.0,2.0,1.0,1.0,footballcsv,Atlético San Luis,Pachuca
2022-05-12,2021-22,Clausura - Liguilla,Quarterfinals,True,Cruz Azul,UANL Tigres,0.0,1.0,0.0,1.0,footballcsv,Cruz Azul,Tigres UANL
2022-05-12,2021-22,Clausura - Liguilla,Quarterfinals,True,Deportivo Guadalajara,Atlas Guadalajara,1.0,2.0,0.0,2.0,footballcsv,Guadalajara,Atlas
2022-05-14,2021-22,Clausura - Liguilla,Quarterfinals,True,CF América,Puebla FC,3.0,2.0,1.0,1.0,footballcsv,América,Puebla
2022-05-14,2021-22,Clausura - Liguilla,Quarterfinals,True,CF Pachuca,Atlético San Luis,3.0,2.0,0.0,0.0,footballcsv,Pachuca,Atlético San Luis
2022-05-15,2021-22,Clausura - Liguilla,Quarterfinals,True,UANL Tigres,Cruz Azul,0.0,1.0,0.0,1.0,footballcsv,Tigres UANL,Cruz Azul
2022-05-15,2021-22,Clausura - Liguilla,Quarterfinals,True,Atlas Guadalajara,Deportivo Guadalajara,1.0,1.0,1.0,0.0,footballcsv,Atlas,Guadalajara
2022-05-18,2021-22,Clausura - Liguilla,Semifinals,True,Atlas Guadalajara,UANL Tigres,3.0,0.0,1.0,0.0,footballcsv,Atlas,Tigres UANL
2022-05-19,2021-22,Clausura - Liguilla,Semifinals,True,CF América,CF Pachuca,1.0,1.0,0.0,0.0,footballcsv,América,Pachuca
2022-05-21,2021-22,Clausura - Liguilla,Semifinals,True,UANL Tigres,Atlas Guadalajara,4.0,2.0,0.0,1.0,footballcsv,Tigres UANL,Atlas
2022-05-22,2021-22,Clausura - Liguilla,Semifinals,True,CF Pachuca,CF América,3.0,0.0,2.0,0.0,footballcsv,Pachuca,América
2022-05-26,2021-22,Clausura - Liguilla,Final,True,Atlas Guadalajara,CF Pachuca,2.0,0.0,1.0,0.0,footballcsv,Atlas,Pachuca
2022-05-29,2021-22,Clausura - Liguilla,Final,True,CF Pachuca,Atlas Guadalajara,2.0,1.0,2.0,1.0,footballcsv,Pachuca,Atlas
2022-07-01,2022-23,Apertura,1,False,Mazatlán FC,Puebla FC,2.0,4.0,0.0,2.0,footballcsv,Mazatlán FC,Puebla
2022-07-02,2022-23,Apertura,1,False,Club Necaxa,Deportivo Toluca,1.0,3.0,1.0,2.0,footballcsv,Necaxa,Toluca
2022-07-02,2022-23,Apertura,1,False,Deportivo Guadalajara,FC Juárez,0.0,0.0,0.0,0.0,footballcsv,Guadalajara,FC Juárez
2022-07-02,2022-23,Apertura,1,False,UANL Tigres,Cruz Azul,2.0,3.0,0.0,1.0,footballcsv,Tigres UANL,Cruz Azul
2022-07-02,2022-23,Apertura,1,False,CF América,Atlas Guadalajara,0.0,0.0,0.0,0.0,footballcsv,América,Atlas
2022-07-03,2022-23,Apertura,1,False,Pumas UNAM,Club Tijuana,1.0,1.0,0.0,1.0,footballcsv,Pumas UNAM,Tijuana
2022-07-03,2022-23,Apertura,1,False,Santos Laguna,CF Monterrey,4.0,3.0,2.0,2.0,footballcsv,Santos Laguna,Monterrey
2022-07-03,2022-23,Apertura,1,False,Atlético San Luis,Club León,1.0,2.0,0.0,1.0,footballcsv,Atlético San Luis,León
2022-07-04,2022-23,Apertura,1,False,CF Pachuca,Gallos Blancos,2.0,0.0,1.0,0.0,footballcsv,Pachuca,Querétaro
2022-07-08,2022-23,Apertura,2,False,Puebla FC,Santos Laguna,1.0,0.0,1.0,0.0,footballcsv,Puebla,Santos Laguna
2022-07-08,2022-23,Apertura,2,False,Mazatlán FC,UANL Tigres,0.0,1.0,0.0,1.0,footballcsv,Mazatlán FC,Tigres UANL
2022-07-08,2022-23,Apertura,2,False,Club Tijuana,FC Juárez,0.0,2.0,0.0,0.0,footballcsv,Tijuana,FC Juárez
2022-07-09,2022-23,Apertura,2,False,Deportivo Guadalajara,Atlético San Luis,0.0,1.0,0.0,1.0,footballcsv,Guadalajara,Atlético San Luis
2022-07-09,2022-23,Apertura,2,False,CF Monterrey,CF América,3.0,2.0,1.0,2.0,footballcsv,Monterrey,América
2022-07-09,2022-23,Apertura,2,False,Cruz Azul,CF Pachuca,1.0,2.0,0.0,2.0,footballcsv,Cruz Azul,Pachuca
2022-07-09,2022-23,Apertura,2,False,Club León,Pumas UNAM,3.0,3.0,0.0,2.0,footballcsv,León,Pumas UNAM
2022-07-10,2022-23,Apertura,2,False,Gallos Blancos,Club Necaxa,1.0,2.0,1.0,1.0,footballcsv,Querétaro,Necaxa
2022-07-10,2022-23,Apertura,2,False,Deportivo Toluca,Atlas Guadalajara,3.0,2.0,3.0,1.0,footballcsv,Toluca,Atlas
2022-07-13,2022-23,Apertura,3,False,CF América,Deportivo Toluca,1.0,0.0,0.0,0.0,footballcsv,América,Toluca
2022-07-15,2022-23,Apertura,3,False,Puebla FC,Club León,1.0,1.0,1.0,0.0,footballcsv,Puebla,León
2022-07-15,2022-23,Apertura,3,False,FC Juárez,Gallos Blancos,1.0,1.0,1.0,1.0,footballcsv,FC Juárez,Querétaro
2022-07-16,2022-23,Apertura,3,False,Atlas Guadalajara,Cruz Azul,3.0,2.0,1.0,1.0,footballcsv,Atlas,Cruz Azul
2022-07-16,2022-23,Apertura,3,False,Santos Laguna,Deportivo Guadalajara,1.0,1.0,0.0,0.0,footballcsv,Santos Laguna,Guadalajara
2022-07-17,2022-23,Apertura,3,False,Pumas UNAM,Club Necaxa,1.0,0.0,1.0,0.0,footballcsv,Pumas UNAM,Necaxa
2022-07-17,2022-23,Apertura,3,False,Atlético San Luis,CF Monterrey,0.0,1.0,0.0,0.0,footballcsv,Atlético San Luis,Monterrey
2022-07-17,2022-23,Apertura,3,False,UANL Tigres,Club Tijuana,1.0,0.0,0.0,0.0,footballcsv,Tigres UANL,Tijuana
2022-07-18,2022-23,Apertura,3,False,CF Pachuca,Mazatlán FC,1.0,1.0,0.0,0.0,footballcsv,Pachuca,Mazatlán FC
2022-07-20,2022-23,Apertura,4,False,Deportivo Guadalajara,Club León,0.0,0.0,0.0,0.0,footballcsv,Guadalajara,León
2022-07-21,2022-23,Apertura,4,False,Gallos Blancos,CF Monterrey,0.0,3.0,0.0,1.0,footballcsv,Querétaro,Monterrey
2022-07-22,2022-23,Apertura,4,False,Club Necaxa,FC Juárez,1.0,0.0,1.0,0.0,footballcsv,Necaxa,FC Juárez
2022-07-22,2022-23,Apertura,4,False,Mazatlán FC,Atlético San Luis,1.0,1.0,1.0,1.0,footballcsv,Mazatlán FC,Atlético San Luis
2022-07-23,2022-23,Apertura,4,False,UANL Tigres,Atlas Guadalajara,2.0,0.0,2.0,0.0,footballcsv,Tigres UANL,Atlas
2022-07-23,2022-23,Apertura,4,False,Club Tijuana,CF América,2.0,0.0,1.0,0.0,footballcsv,Tijuana,América
2022-07-23,2022-23,Apertura,4,False,Deportivo Toluca,Santos Laguna,2.0,1.0,2.0,0.0,footballcsv,Toluca,Santos Laguna
2022-07-23,2022-23,Apertura,4,False,Cruz Azul,Puebla FC,2.0,2.0,2.0,2.0,footballcsv,Cruz Azul,Puebla
2022-07-24,2022-23,Apertura,4,False,CF Pachuca,Pumas UNAM,0.0,0.0,0.0,0.0,footballcsv,Pachuca,Pumas UNAM
2022-07-26,2022-23,Apertura,5,False,CF Monterrey,Puebla FC,1.0,0.0,1.0,0.0,footballcsv,Monterrey,Puebla
2022-07-26,2022-23,Apertura,5,False,FC Juárez,UANL Tigres,0.0,1.0,0.0,1.0,footballcsv,FC Juárez,Tigres UANL
2022-07-26,2022-23,Apertura,5,False,Atlético San Luis,Cruz Azul,0.0,0.0,0.0,0.0,footballcsv,Atlético San Luis,Cruz Azul
2022-07-26,2022-23,Apertura,5,False,Club León,Deportivo Toluca,0.0,1.0,0.0,0.0,footballcsv,León,Toluca
2022-07-26,2022-23,Apertura,5,False,Atlas Guadalajara,Club Tijuana,1.0,2.0,1.0,2.0,footballcsv,Atlas,Tijuana
2022-07-27,2022-23,Apertura,5,False,Pumas UNAM,Mazatlán FC,1.0,1.0,0.0,0.0,footballcsv,Pumas UNAM,Mazatlán FC
2022-07-27,2022-23,Apertura,5,False,Club Necaxa,CF Pachuca,2.0,0.0,1.0,0.0,footballcsv,Necaxa,Pachuca
2022-07-27,2022-23,Apertura,5,False,Gallos Blancos,Deportivo Guadalajara,2.0,2.0,1.0,1.0,footballcsv,Querétaro,Guadalajara
2022-07-29,2022-23,Apertura,6,False,FC Juárez,Deportivo Toluca,1.0,1.0,0.0,0.0,footballcsv,FC Juárez,Toluca
2022-07-30,2022-23,Apertura,6,False,Cruz Azul,Club Necaxa,1.0,0.0,1.0,0.0,footballcsv,Cruz Azul,Necaxa
2022-07-30,2022-23,Apertura,6,False,UANL Tigres,Gallos Blancos,2.0,1.0,1.0,1.0,footballcsv,Tigres UANL,Querétaro
2022-07-30,2022-23,Apertura,6,False,Puebla FC,Atlético San Luis,0.0,0.0,0.0,0.0,footballcsv,Puebla,Atlético San Luis
2022-07-30,2022-23,Apertura,6,False,Club Tijuana,Mazatlán FC,2.0,0.0,0.0,0.0,footballcsv,Tijuana,Mazatlán FC
2022-07-30,2022-23,Apertura,6,False,Deportivo Guadalajara,CF Pachuca,0.0,0.0,0.0,0.0,footballcsv,Guadalajara,Pachuca
2022-07-31,2022-23,Apertura,6,False,Club León,CF América,3.0,2.0,1.0,1.0,footballcsv,León,América
2022-07-31,2022-23,Apertura,6,False,Pumas UNAM,CF Monterrey,1.0,1.0,1.0,1.0,footballcsv,Pumas UNAM,Monterrey
2022-07-31,2022-23,Apertura,6,False,Santos Laguna,Atlas Guadalajara,1.0,0.0,0.0,0.0,footballcsv,Santos Laguna,Atlas
2022-08-02,2022-23,Apertura,16,False,Deportivo Toluca,Puebla FC,1.0,1.0,0.0,1.0,footballcsv,Toluca,Puebla
2022-08-03,2022-23,Apertura,16,False,FC Juárez,Atlético San Luis,1.0,1.0,0.0,1.0,footballcsv,FC Juárez,Atlético San Luis
2022-08-04,2022-23,Apertura,7,False,Atlas Guadalajara,Gallos Blancos,3.0,1.0,0.0,1.0,footballcsv,Atlas,Querétaro
2022-08-05,2022-23,Apertura,7,False,Mazatlán FC,Deportivo Guadalajara,2.0,1.0,0.0,0.0,footballcsv,Mazatlán FC,Guadalajara
2022-08-06,2022-23,Apertura,7,False,CF Monterrey,Club León,5.0,1.0,3.0,0.0,footballcsv,Monterrey,León
2022-08-06,2022-23,Apertura,7,False,Santos Laguna,Cruz Azul,4.0,0.0,1.0,0.0,footballcsv,Santos Laguna,Cruz Azul
2022-08-07,2022-23,Apertura,7,False,CF Pachuca,UANL Tigres,2.0,0.0,1.0,0.0,footballcsv,Pachuca,Tigres UANL
2022-08-07,2022-23,Apertura,7,False,CF América,FC Juárez,2.0,1.0,0.0,0.0,footballcsv,América,FC Juárez
2022-08-07,2022-23,Apertura,7,False,Deportivo Toluca,Club Tijuana,3.0,1.0,1.0,1.0,footballcsv,Toluca,Tijuana
2022-08-07,2022-23,Apertura,7,False,Atlético San Luis,Club Necaxa,1.0,2.0,1.0,2.0,footballcsv,Atlético San Luis,Necaxa
2022-08-11,2022-23,Apertura,8,False,Gallos Blancos,Atlético San Luis,1.0,1.0,0.0,0.0,footballcsv,Querétaro,Atlético San Luis
2022-08-12,2022-23,Apertura,8,False,Club Tijuana,Puebla FC,3.0,3.0,1.0,1.0,footballcsv,Tijuana,Puebla
2022-08-12,2022-23,Apertura,8,False,Club Necaxa,CF Monterrey,1.0,2.0,1.0,0.0,footballcsv,Necaxa,Monterrey
2022-08-13,2022-23,Apertura,8,False,Pumas UNAM,CF América,0.0,3.0,0.0,1.0,footballcsv,Pumas UNAM,América
2022-08-13,2022-23,Apertura,8,False,Deportivo Guadalajara,Atlas Guadalajara,1.0,1.0,0.0,0.0,footballcsv,Guadalajara,Atlas
2022-08-13,2022-23,Apertura,8,False,Club León,Mazatlán FC,0.0,3.0,0.0,3.0,footballcsv,León,Mazatlán FC
2022-08-14,2022-23,Apertura,8,False,UANL Tigres,Santos Laguna,2.0,0.0,1.0,0.0,footballcsv,Tigres UANL,Santos Laguna
2022-08-14,2022-23,Apertura,8,False,Cruz Azul,Deportivo Toluca,2.0,3.0,1.0,2.0,footballcsv,Cruz Azul,Toluca
2022-08-16,2022-23,Apertura,9,False,Atlas Guadalajara,FC Juárez,0.0,1.0,0.0,0.0,footballcsv,Atlas,FC Juárez
2022-08-16,2022-23,Apertura,9,False,Mazatlán FC,Gallos Blancos,1.0,1.0,0.0,0.0,footballcsv,Mazatlán FC,Querétaro
2022-08-16,2022-23,Apertura,9,False,Puebla FC,Club Necaxa,2.0,2.0,1.0,0.0,footballcsv,Puebla,Necaxa
2022-08-17,2022-23,Apertura,9,False,Deportivo Toluca,CF Monterrey,1.0,1.0,1.0,0.0,footballcsv,Toluca,Monterrey
2022-08-17,2022-23,Apertura,9,False,CF Pachuca,CF América,0.0,3.0,0.0,1.0,footballcsv,Pachuca,América
2022-08-17,2022-23,Apertura,9,False,Cruz Azul,Club Tijuana,1.0,2.0,1.0,1.0,footballcsv,Cruz Azul,Tijuana
2022-08-18,2022-23,Apertura,9,False,Santos Laguna,Club León,2.0,1.0,1.0,1.0,footballcsv,Santos Laguna,León
2022-08-18,2022-23,Apertura,9,False,Atlético San Luis,Pumas UNAM,3.0,2.0,1.0,2.0,footballcsv,Atlético San Luis,Pumas UNAM
2022-08-19,2022-23,Apertura,10,False,Club Necaxa,Deportivo Guadalajara,0.0,4.0,0.0,2.0,footballcsv,Necaxa,Guadalajara
2022-08-20,2022-23,Apertura,10,False,FC Juárez,Mazatlán FC,1.0,1.0,0.0,1.0,footballcsv,FC Juárez,Mazatlán FC
2022-08-20,2022-23,Apertura,10,False,CF América,Cruz Azul,7.0,0.0,3.0,0.0,footballcsv,América,Cruz Azul
2022-08-20,2022-23,Apertura,10,False,Gallos Blancos,Club Tijuana,2.0,0.0,1.0,0.0,footballcsv,Querétaro,Tijuana
2022-08-20,2022-23,Apertura,10,False,Atlas Guadalajara,Puebla FC,1.0,1.0,1.0,1.0,footballcsv,Atlas,Puebla
2022-08-20,2022-23,Apertura,10,False,CF Monterrey,UANL Tigres,0.0,0.0,0.0,0.0,footballcsv,Monterrey,Tigres UANL
2022-08-21,2022-23,Apertura,10,False,Pumas UNAM,Santos Laguna,1.0,5.0,0.0,3.0,footballcsv,Pumas UNAM,Santos Laguna
2022-08-21,2022-23,Apertura,10,False,CF Pachuca,Club León,1.0,0.0,0.0,0.0,footballcsv,Pachuca,León
2022-08-21,2022-23,Apertura,10,False,Atlético San Luis,Deportivo Toluca,1.0,0.0,1.0,0.0,footballcsv,Atlético San Luis,Toluca
2022-08-23,2022-23,Apertura,16,False,Deportivo Guadalajara,CF Monterrey,1.0,0.0,0.0,0.0,footballcsv,Guadalajara,Monterrey
2022-08-23,2022-23,Apertura,16,False,Gallos Blancos,CF América,0.0,1.0,0.0,0.0,footballcsv,Querétaro,América
2022-08-24,2022-23,Apertura,16,False,Pumas UNAM,UANL Tigres,1.0,1.0,0.0,0.0,footballcsv,Pumas UNAM,Tigres UANL
2022-08-25,2022-23,Apertura,16,False,CF Pachuca,Atlas Guadalajara,3.0,1.0,0.0,0.0,footballcsv,Pachuca,Atlas
2022-08-25,2022-23,Apertura,16,False,Club Tijuana,Santos Laguna,0.0,2.0,0.0,0.0,footballcsv,Tijuana,Santos Laguna
2022-08-26,2022-23,Apertura,11,False,Mazatlán FC,CF América,1.0,3.0,1.0,2.0,footballcsv,Mazatlán FC,América
2022-08-26,2022-23,Apertura,11,False,Puebla FC,FC Juárez,2.0,2.0,1.0,1.0,footballcsv,Puebla,FC Juárez
2022-08-27,2022-23,Apertura,11,False,Deportivo Guadalajara,Pumas UNAM,3.0,1.0,3.0,1.0,footballcsv,Guadalajara,Pumas UNAM
2022-08-27,2022-23,Apertura,11,False,Cruz Azul,Gallos Blancos,2.0,1.0,1.0,0.0,footballcsv,Cruz Azul,Querétaro
2022-08-27,2022-23,Apertura,11,False,UANL Tigres,Club Necaxa,0.0,0.0,0.0,0.0,footballcsv,Tigres UANL,Necaxa
2022-08-28,2022-23,Apertura,11,False,Deportivo Toluca,CF Pachuca,1.0,4.0,0.0,2.0,footballcsv,Toluca,Pachuca
2022-08-28,2022-23,Apertura,11,False,Santos Laguna,Atlético San Luis,4.0,1.0,1.0,0.0,footballcsv,Santos Laguna,Atlético San Luis
2022-08-28,2022-23,Apertura,11,False,Club León,Atlas Guadalajara,4.0,2.0,1.0,1.0,footballcsv,León,Atlas
2022-08-28,2022-23,Apertura,11,False,Club Tijuana,CF Monterrey,0.0,3.0,0.0,0.0,footballcsv,Tijuana,Monterrey
2022-09-01,2022-23,Apertura,12,False,Gallos Blancos,Puebla FC,1.0,1.0,1.0,0.0,footballcsv,Querétaro,Puebla
2022-09-01,2022-23,Apertura,12,False,Atlético San Luis,Club Tijuana,0.0,0.0,0.0,0.0,footballcsv,Atlético San Luis,Tijuana
2022-09-02,2022-23,Apertura,12,False,Club Necaxa,Club León,3.0,2.0,3.0,0.0,footballcsv,Necaxa,León
2022-09-02,2022-23,Apertura,12,False,FC Juárez,Cruz Azul,2.0,2.0,0.0,2.0,footballcsv,FC Juárez,Cruz Azul
2022-09-03,2022-23,Apertura,12,False,CF América,UANL Tigres,2.0,1.0,2.0,1.0,footballcsv,América,Tigres UANL
2022-09-03,2022-23,Apertura,12,False,Atlas Guadalajara,Pumas UNAM,0.0,0.0,0.0,0.0,footballcsv,Atlas,Pumas UNAM
2022-09-03,2022-23,Apertura,12,False,CF Pachuca,Santos Laguna,2.0,0.0,0.0,0.0,footballcsv,Pachuca,Santos Laguna
2022-09-03,2022-23,Apertura,12,False,CF Monterrey,Mazatlán FC,0.0,0.0,0.0,0.0,footballcsv,Monterrey,Mazatlán FC
2022-09-04,2022-23,Apertura,12,False,Deportivo Toluca,Deportivo Guadalajara,0.0,0.0,0.0,0.0,footballcsv,Toluca,Guadalajara
2022-09-06,2022-23,Apertura,13,False,CF América,Atlético San Luis,3.0,0.0,1.0,0.0,footballcsv,América,Atlético San Luis
2022-09-06,2022-23,Apertura,13,False,Santos Laguna,Club Necaxa,3.0,1.0,1.0,0.0,footballcsv,Santos Laguna,Necaxa
2022-09-06,2022-23,Apertura,13,False,Club León,FC Juárez,1.0,0.0,0.0,0.0,footballcsv,León,FC Juárez
2022-09-06,2022-23,Apertura,13,False,CF Monterrey,Cruz Azul,3.0,2.0,2.0,1.0,footballcsv,Monterrey,Cruz Azul
2022-09-07,2022-23,Apertura,13,False,Mazatlán FC,Atlas Guadalajara,1.0,0.0,1.0,0.0,footballcsv,Mazatlán FC,Atlas
2022-09-07,2022-23,Apertura,13,False,Puebla FC,CF Pachuca,2.0,2.0,1.0,0.0,footballcsv,Puebla,Pachuca
2022-09-07,2022-23,Apertura,13,False,UANL Tigres,Deportivo Toluca,3.0,1.0,1.0,0.0,footballcsv,Tigres UANL,Toluca
2022-09-07,2022-23,Apertura,13,False,Pumas UNAM,Gallos Blancos,4.0,1.0,1.0,1.0,footballcsv,Pumas UNAM,Querétaro
2022-09-07,2022-23,Apertura,13,False,Club Tijuana,Deportivo Guadalajara,1.0,2.0,0.0,0.0,footballcsv,Tijuana,Guadalajara
2022-09-09,2022-23,Apertura,14,False,FC Juárez,CF Monterrey,0.0,1.0,0.0,0.0,footballcsv,FC Juárez,Monterrey
2022-09-10,2022-23,Apertura,14,False,Deportivo Toluca,Pumas UNAM,2.0,2.0,0.0,1.0,footballcsv,Toluca,Pumas UNAM
2022-09-10,2022-23,Apertura,14,False,Deportivo Guadalajara,Puebla FC,1.0,0.0,0.0,0.0,footballcsv,Guadalajara,Puebla
2022-09-10,2022-23,Apertura,14,False,UANL Tigres,Club León,0.0,1.0,0.0,1.0,footballcsv,Tigres UANL,León
2022-09-10,2022-23,Apertura,14,False,Club Necaxa,CF América,1.0,2.0,1.0,0.0,footballcsv,Necaxa,América
2022-09-10,2022-23,Apertura,14,False,Gallos Blancos,Santos Laguna,3.0,3.0,2.0,1.0,footballcsv,Querétaro,Santos Laguna
2022-09-11,2022-23,Apertura,14,False,Atlas Guadalajara,Atlético San Luis,1.0,3.0,1.0,0.0,footballcsv,Atlas,Atlético San Luis
2022-09-11,2022-23,Apertura,14,False,Cruz Azul,Mazatlán FC,2.0,0.0,2.0,0.0,footballcsv,Cruz Azul,Mazatlán FC
